epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.08695652335882187,9.999999747378752e-05,2.6623220443725586,0.23076923191547394,1.8286736011505127
1,0.17391304671764374,9.999999747378752e-05,2.546450138092041,0.32307693362236023,1.893106460571289
2,0.21739129722118378,9.999999747378752e-05,2.1688320636749268,0.32307693362236023,1.7360998392105103
3,0.29192546010017395,9.999999747378752e-05,1.839320421218872,0.5076923370361328,1.4981359243392944
4,0.4161490797996521,9.999999747378752e-05,1.75438392162323,0.5538461804389954,1.4224523305892944
5,0.2981366515159607,9.999999747378752e-05,1.7635395526885986,0.5692307949066162,1.4237934350967407
6,0.38509318232536316,9.999999747378752e-05,1.5965656042099,0.5538461804389954,1.4903920888900757
7,0.35403725504875183,9.999999747378752e-05,1.5295002460479736,0.5538461804389954,1.5592120885849
8,0.45962733030319214,9.999999747378752e-05,1.4835525751113892,0.5692307949066162,1.5827094316482544
9,0.4409937858581543,9.999999747378752e-05,1.5194967985153198,0.5538461804389954,1.639814019203186
10,0.3664596378803253,1.9999999494757503e-05,1.5176012516021729,0.5384615659713745,1.6500424146652222
11,0.47826087474823,1.9999999494757503e-05,1.4620954990386963,0.5384615659713745,1.6676229238510132
12,0.4037266969680786,1.9999999494757503e-05,1.4611005783081055,0.5230769515037537,1.6707805395126343
13,0.4906832277774811,1.9999999494757503e-05,1.532488465309143,0.5230769515037537,1.677862286567688
